Customer_ID,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Previous_Purchases,Payment_Method
3785,4.5,No,Next Day Air,No,4,Venmo
3786,3.8,No,Standard,No,6,Cash
3787,3.6,No,2-Day Shipping,No,22,Venmo
3788,3.6,No,2-Day Shipping,No,46,PayPal
3789,3.2,No,Next Day Air,No,27,Debit Card
3790,3.8,No,Express,No,18,Bank Transfer
3791,4.4,No,Standard,No,31,Credit Card
3792,3.7,No,Store Pickup,No,1,Venmo
3793,2.6,No,Express,No,2,PayPal
3794,4,No,Standard,No,46,Bank Transfer
3795,3.6,No,2-Day Shipping,No,27,Venmo
3796,2.5,No,Express,No,3,Cash
3797,3.2,No,Free Shipping,No,47,Bank Transfer
3798,2.5,No,Next Day Air,No,20,Cash
3799,3.2,No,Next Day Air,No,23,Credit Card
3800,2.6,No,Store Pickup,No,13,Credit Card
3801,4.8,No,Next Day Air,No,12,Venmo
3802,5,No,Store Pickup,No,36,PayPal
3803,3.2,No,2-Day Shipping,No,1,Bank Transfer
3804,3.6,No,Standard,No,14,Debit Card
3805,2.7,No,2-Day Shipping,No,45,Cash
3806,3.1,No,Standard,No,31,Credit Card
3807,3,No,Standard,No,41,PayPal
3808,2.9,No,Next Day Air,No,36,PayPal
3809,4.7,No,Express,No,6,Debit Card
3810,3.7,No,Standard,No,28,Credit Card
3811,3.9,No,Free Shipping,No,29,Venmo
3812,4,No,Standard,No,14,Cash
3813,2.8,No,Next Day Air,No,7,Bank Transfer
3814,4.1,No,Express,No,31,Venmo
3815,4.2,No,Free Shipping,No,26,Bank Transfer
3816,4.3,No,Express,No,12,Venmo
3817,4.3,No,Store Pickup,No,45,Credit Card
3818,2.6,No,Express,No,40,PayPal
3819,3.8,No,Free Shipping,No,42,Cash
3820,2.9,No,Express,No,45,Cash
3821,5,No,Standard,No,34,Debit Card
3822,4.6,No,Free Shipping,No,34,Credit Card
3823,3.2,No,Free Shipping,No,17,PayPal
3824,3,No,Standard,No,27,Bank Transfer
3825,4,No,Free Shipping,No,31,Credit Card
3826,4.1,No,Express,No,47,Debit Card
3827,4,No,Express,No,25,Bank Transfer
3828,4.1,No,Standard,No,47,Cash
3829,3.4,No,Free Shipping,No,8,Cash
3830,2.9,No,Free Shipping,No,32,Debit Card
3831,3,No,2-Day Shipping,No,33,Bank Transfer
3832,4,No,Next Day Air,No,16,Debit Card
3833,4.8,No,2-Day Shipping,No,27,Cash
3834,4.6,No,Free Shipping,No,17,PayPal
3835,4.1,No,2-Day Shipping,No,17,Cash
3836,2.6,No,Express,No,28,PayPal
3837,2.5,No,Free Shipping,No,38,PayPal
3838,4.8,No,Free Shipping,No,33,Bank Transfer
3839,4.2,No,Express,No,24,Venmo
3840,3.9,No,Free Shipping,No,14,Venmo
3841,3.7,No,Express,No,5,Venmo
3842,4.2,No,2-Day Shipping,No,8,Bank Transfer
3843,4.2,No,Next Day Air,No,42,Debit Card
3844,4,No,Free Shipping,No,48,Venmo
3845,5,No,Next Day Air,No,40,Venmo
3846,4.9,No,Standard,No,46,Venmo
3847,4,No,Express,No,40,PayPal
3848,3.2,No,2-Day Shipping,No,31,PayPal
3849,3,No,Next Day Air,No,39,Cash
3850,2.6,No,Express,No,36,PayPal
3851,4.4,No,2-Day Shipping,No,25,Debit Card
3852,3.9,No,Free Shipping,No,24,Debit Card
3853,4,No,2-Day Shipping,No,19,PayPal
3854,4,No,Store Pickup,No,49,Debit Card
3855,4.2,No,Free Shipping,No,4,Venmo
3856,4.4,No,Next Day Air,No,36,Cash
3857,2.5,No,Free Shipping,No,8,Debit Card
3858,3.1,No,Store Pickup,No,29,Credit Card
3859,3.5,No,Store Pickup,No,26,Credit Card
3860,3,No,2-Day Shipping,No,47,Bank Transfer
3861,4.4,No,Next Day Air,No,44,Cash
3862,4.9,No,Standard,No,49,Credit Card
3863,2.8,No,Next Day Air,No,9,Venmo
3864,3.3,No,Free Shipping,No,28,Cash
3865,4.9,No,Express,No,1,Debit Card
3866,4.2,No,Store Pickup,No,28,Cash
3867,3.3,No,2-Day Shipping,No,33,Credit Card
3868,2.7,No,Standard,No,28,Credit Card
3869,3.3,No,2-Day Shipping,No,9,Cash
3870,3.8,No,Free Shipping,No,28,Bank Transfer
3871,3.2,No,Next Day Air,No,19,Cash
3872,4.1,No,2-Day Shipping,No,20,Bank Transfer
3873,4.3,No,Standard,No,3,Cash
3874,4,No,Standard,No,22,Credit Card
3875,3.9,No,2-Day Shipping,No,33,Credit Card
3876,3.3,No,2-Day Shipping,No,21,Credit Card
3877,2.6,No,2-Day Shipping,No,7,Cash
3878,4.2,No,Next Day Air,No,46,Debit Card
3879,3.4,No,2-Day Shipping,No,24,Credit Card
3880,4.1,No,Free Shipping,No,6,Debit Card
3881,3.9,No,Free Shipping,No,40,PayPal
3882,2.8,No,2-Day Shipping,No,17,Debit Card
3883,2.6,No,Free Shipping,No,24,Cash
3884,4,No,Next Day Air,No,22,Cash
3885,4.9,No,Express,No,3,PayPal
3886,3.2,No,Free Shipping,No,39,Cash
3887,3.9,No,Express,No,40,Debit Card
3888,2.7,No,Express,No,1,Credit Card
3889,3.4,No,Standard,No,14,Venmo
3890,3.5,No,Express,No,49,Bank Transfer
3891,2.6,No,Standard,No,33,Debit Card
3892,4.7,No,Free Shipping,No,6,Bank Transfer
3893,3.5,No,Standard,No,5,PayPal
3894,3.3,No,Store Pickup,No,29,Bank Transfer
3895,3.9,No,2-Day Shipping,No,44,Credit Card
3896,4.2,No,2-Day Shipping,No,32,Venmo
3897,4.5,No,Store Pickup,No,41,Bank Transfer
3898,2.9,No,Standard,No,24,Venmo
3899,3.8,No,Express,No,24,Venmo
3900,3.1,No,Store Pickup,No,33,Venmo
